student_id,policy,prec,rec,ndcg
S010,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S010,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S010,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S011,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S011,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S011,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S011,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S012,baseline,0.6666666666666666,0.6666666666666666,0.7039180890341347
S012,cf,1.0,1.0,1.0
S012,logreg,0.3333333333333333,0.3333333333333333,0.2960819109658652
S012,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S013,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S013,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S013,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S013,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S014,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S014,cf,0.3333333333333333,0.3333333333333333,0.2960819109658652
S014,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S014,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S015,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S015,cf,0.3333333333333333,0.3333333333333333,0.46927872602275644
S015,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S015,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S016,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S016,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S016,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S016,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S017,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S017,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S017,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S017,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S018,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S018,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S018,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S018,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S019,baseline,1.0,1.0,1.0
S019,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S019,logreg,1.0,1.0,1.0
S019,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S020,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S020,cf,1.0,1.0,1.0
S020,logreg,1.0,1.0,1.0
S020,hybrid,1.0,1.0,1.0
S021,baseline,1.0,1.0,1.0
S021,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S021,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S021,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S022,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S022,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S022,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S022,hybrid,0.3333333333333333,0.3333333333333333,0.46927872602275644
S023,baseline,1.0,1.0,1.0
S023,cf,1.0,1.0,1.0
S023,logreg,1.0,1.0,1.0
S023,hybrid,1.0,1.0,1.0
S024,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S024,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S024,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S024,hybrid,0.3333333333333333,0.3333333333333333,0.2960819109658652
S025,baseline,1.0,1.0,1.0
S025,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S025,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S025,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S026,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S026,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S026,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S026,hybrid,0.0,0.0,0.0
S027,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S027,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S027,logreg,0.3333333333333333,0.3333333333333333,0.2960819109658652
S027,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S028,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S028,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S028,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S028,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S029,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S029,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S029,logreg,0.3333333333333333,0.3333333333333333,0.46927872602275644
S029,hybrid,0.3333333333333333,0.3333333333333333,0.2960819109658652
S030,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S030,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S030,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S030,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S031,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S031,cf,1.0,1.0,1.0
S031,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S031,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S032,baseline,0.3333333333333333,0.3333333333333333,0.2960819109658652
S032,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S032,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S032,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S033,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S033,cf,0.3333333333333333,0.3333333333333333,0.46927872602275644
S033,logreg,0.3333333333333333,0.3333333333333333,0.46927872602275644
S033,hybrid,0.3333333333333333,0.3333333333333333,0.46927872602275644
S034,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S034,cf,1.0,1.0,1.0
S034,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S034,hybrid,1.0,1.0,1.0
S035,baseline,0.3333333333333333,0.3333333333333333,0.23463936301137822
S035,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S035,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S035,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S036,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S036,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S036,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S036,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S037,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S037,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S037,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S037,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S038,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S038,cf,0.3333333333333333,0.3333333333333333,0.2960819109658652
S038,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S038,hybrid,0.3333333333333333,0.3333333333333333,0.2960819109658652
S039,baseline,1.0,1.0,1.0
S039,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S039,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S039,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S040,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S040,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S040,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S040,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S041,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S041,cf,0.3333333333333333,0.3333333333333333,0.46927872602275644
S041,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S041,hybrid,0.3333333333333333,0.3333333333333333,0.46927872602275644
S042,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S042,cf,0.3333333333333333,0.3333333333333333,0.2960819109658652
S042,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S042,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S043,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S043,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S043,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S043,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S044,baseline,0.3333333333333333,0.3333333333333333,0.46927872602275644
S044,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S044,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S044,hybrid,1.0,1.0,1.0
S045,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S045,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S045,logreg,0.6666666666666666,0.6666666666666666,0.7039180890341347
S045,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S046,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S046,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S046,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S046,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S047,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S047,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S047,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S047,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
S048,baseline,0.3333333333333333,0.3333333333333333,0.23463936301137822
S048,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S048,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S048,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S049,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S049,cf,0.6666666666666666,0.6666666666666666,0.7039180890341347
S049,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S049,hybrid,0.3333333333333333,0.3333333333333333,0.46927872602275644
S050,baseline,0.6666666666666666,0.6666666666666666,0.5307212739772434
S050,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S050,logreg,0.3333333333333333,0.3333333333333333,0.2960819109658652
S050,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S051,baseline,0.3333333333333333,0.3333333333333333,0.2960819109658652
S051,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S051,logreg,0.6666666666666666,0.6666666666666666,0.5307212739772434
S051,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S052,baseline,1.0,1.0,1.0
S052,cf,0.6666666666666666,0.6666666666666666,0.5307212739772434
S052,logreg,1.0,1.0,1.0
S052,hybrid,0.6666666666666666,0.6666666666666666,0.7039180890341347
S053,baseline,0.3333333333333333,0.3333333333333333,0.23463936301137822
S053,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S053,logreg,0.3333333333333333,0.3333333333333333,0.23463936301137822
S053,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S054,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S054,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S054,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S054,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S055,baseline,0.0,0.0,0.0
S055,cf,0.0,0.0,0.0
S055,logreg,0.0,0.0,0.0
S055,hybrid,0.0,0.0,0.0
S056,baseline,0.3333333333333333,0.3333333333333333,0.23463936301137822
S056,cf,0.3333333333333333,0.3333333333333333,0.23463936301137822
S056,logreg,0.3333333333333333,0.3333333333333333,0.2960819109658652
S056,hybrid,0.3333333333333333,0.3333333333333333,0.23463936301137822
S057,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S057,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S057,logreg,1.0,1.0,1.0
S057,hybrid,1.0,1.0,1.0
S058,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S058,cf,0.6666666666666666,0.6666666666666666,0.7653606369886217
S058,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S058,hybrid,0.6666666666666666,0.6666666666666666,0.7653606369886217
S059,baseline,0.6666666666666666,0.6666666666666666,0.7653606369886217
S059,cf,0.3333333333333333,0.3333333333333333,0.2960819109658652
S059,logreg,0.6666666666666666,0.6666666666666666,0.7653606369886217
S059,hybrid,0.6666666666666666,0.6666666666666666,0.5307212739772434
